2025-09-16 04:16:09,742 | INFO | Logging to Result_16\scheduler_run.log
2025-09-16 04:16:09,745 | INFO | ===== SCHEDULER RUN 20250916_041609 =====
2025-09-16 04:16:09,746 | INFO | Args.case=C:\Users\sapper\AppData\Local\Temp\tmpb4nxko5e.json
2025-09-16 04:16:09,749 | INFO | Loaded case with 31 days, 22 shifts, 7 providers
2025-09-16 04:16:09,750 | INFO | Run config: out=Result_16 k=2 seed=1 time=1500 L=1
2025-09-16 04:16:09,758 | INFO | Wrote: Result_16\constants_effective.log
2025-09-16 04:16:09,763 | INFO | Wrote capacity snapshot: Result_16\eligibility_capacity.json
2025-09-16 04:16:09,767 | INFO | Instance: |days|=31 |shifts|=22 |providers|=7 |types|=10
2025-09-16 04:16:09,769 | INFO | Weekend names: ['Saturday', 'Sunday']
2025-09-16 04:16:09,770 | INFO | Weekend indices: [3, 4, 10, 11, 17, 18, 24, 25]
2025-09-16 04:16:09,773 | INFO | Shift[0] keys: ['id', 'date', 'type', 'start', 'end', 'allowed_provider_types']
2025-09-16 04:16:09,776 | INFO | Provider[0] keys: ['id', 'name', 'type', 'max_consecutive_days', 'limits', 'forbidden_days_soft', 'forbidden_days_hard', 'preferred_days_hard', 'preferred_days_soft']
2025-09-16 04:16:09,778 | INFO | Provider types: ['MD_N', 'MD_S2']
2025-09-16 04:16:09,794 | INFO | max_consecutive_days per provider (0 means no cap): [12, 3, 2, 2, 4, 3, 3]
2025-09-16 04:16:10,265 | INFO | 0
2025-09-16 04:16:10,282 | INFO | 1
2025-09-16 04:16:10,286 | INFO | 2
2025-09-16 04:16:10,288 | INFO | 3
2025-09-16 04:16:10,292 | INFO | 4
2025-09-16 04:16:10,295 | INFO | 5
2025-09-16 04:16:10,297 | INFO | 6
2025-09-16 04:16:10,306 | INFO | Phase-1 solve: time=120.0s workers=8
2025-09-16 04:16:10,321 | INFO | [phase1] 
2025-09-16 04:16:10,322 | INFO | [phase1] Starting CP-SAT solver v9.14.6206
2025-09-16 04:16:10,324 | INFO | [phase1] Parameters: max_time_in_seconds: 120 log_search_progress: true num_search_workers: 8 log_to_stdout: false
2025-09-16 04:16:10,332 | INFO | [phase1] 
2025-09-16 04:16:10,354 | INFO | [phase1] Initial optimization model '': (model_fingerprint: 0x910604613e2ad2ca)
#Variables: 1'543 (#ints: 1 in objective) (754 primary variables)
  - 610 Booleans in [0,1]
  - 7 in [-31,31]
  - 7 in [0,22]
  - 448 in [0,31]
  - 217 in [0,961]
  - 28 in [0,1000]
  - 224 in [0,29791]
  - 1 in [0,1000000000000000000]
  - 1 constants in {0} 
#kAtMostOne: 147 (#literals: 294)
#kIntProd: 434
#kLinMax: 14 (#expressions: 231)
#kLinear1: 965 (#enforced: 651 #multi: 210)
#kLinear2: 1'043 (#enforced: 427 #multi: 210)
#kLinear3: 238
#kLinearN: 66 (#terms: 889)
2025-09-16 04:16:10,356 | INFO | [phase1] 
2025-09-16 04:16:10,357 | INFO | [phase1] Starting presolve at 0.04s
2025-09-16 04:16:10,402 | INFO | [phase1]   1.01e-03s  0.00e+00d  [DetectDominanceRelations]
2025-09-16 04:16:10,464 | INFO | [phase1]   9.65e-02s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint] #num_loops=2 #num_dual_strengthening=1
2025-09-16 04:16:10,478 | INFO | [phase1]   1.03e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::ExtractEncodingFromLinear]
2025-09-16 04:16:10,480 | INFO | [phase1]   8.95e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateColumns]
2025-09-16 04:16:10,482 | INFO | [phase1]   1.09e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraints]
2025-09-16 04:16:10,486 | INFO | [phase1] [Symmetry] Graph for symmetry has 1'543 nodes and 0 arcs.
2025-09-16 04:16:10,489 | INFO | [phase1] [Symmetry] Symmetry computation done. time: 0.0010087 dtime: 9.258e-05
2025-09-16 04:16:10,495 | INFO | [phase1]   9.56e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraintsWithDifferentEnforcements]
2025-09-16 04:16:10,503 | INFO | [phase1]   1.01e-02s  0.00e+00d  [operations_research::sat::CpModelPresolver::Probe]
2025-09-16 04:16:10,507 | INFO | [phase1]   1.66e-04s  0.00e+00d  [MaxClique]
2025-09-16 04:16:10,521 | INFO | [phase1]   9.92e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint]
2025-09-16 04:16:10,524 | INFO | [phase1]   1.10e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::ProcessAtMostOneAndLinear]
2025-09-16 04:16:10,529 | INFO | [phase1]   5.07e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraints]
2025-09-16 04:16:10,540 | INFO | [phase1]   1.52e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraintsWithDifferentEnforcements]
2025-09-16 04:16:10,542 | INFO | [phase1]   1.11e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDominatedLinearConstraints]
2025-09-16 04:16:10,545 | INFO | [phase1]   2.10e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDifferentVariables]
2025-09-16 04:16:10,547 | INFO | [phase1]   1.30e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::ProcessSetPPC]
2025-09-16 04:16:10,557 | INFO | [phase1]   6.81e-03s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindAlmostIdenticalLinearConstraints]
2025-09-16 04:16:10,562 | INFO | [phase1]   1.17e-03s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindBigAtMostOneAndLinearOverlap]
2025-09-16 04:16:10,563 | INFO | [phase1]   8.62e-05s  2.80e-07d  [operations_research::sat::CpModelPresolver::FindBigVerticalLinearOverlap]
2025-09-16 04:16:10,565 | INFO | [phase1]   2.01e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindBigHorizontalLinearOverlap]
2025-09-16 04:16:10,568 | INFO | [phase1]   6.26e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::MergeClauses]
2025-09-16 04:16:10,578 | INFO | [phase1]   1.14e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint]
2025-09-16 04:16:10,581 | INFO | [phase1]   2.15e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint]
2025-09-16 04:16:10,582 | INFO | [phase1]   2.79e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateColumns]
2025-09-16 04:16:10,588 | INFO | [phase1]   3.65e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraints]
2025-09-16 04:16:10,595 | INFO | [phase1] [Symmetry] Graph for symmetry has 1'543 nodes and 0 arcs.
2025-09-16 04:16:10,601 | INFO | [phase1] [Symmetry] Symmetry computation done. time: 0.002015 dtime: 9.258e-05
2025-09-16 04:16:10,608 | INFO | [phase1]   9.70e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraintsWithDifferentEnforcements]
2025-09-16 04:16:10,609 | INFO | [phase1]   2.97e-03s  0.00e+00d  [operations_research::sat::CpModelPresolver::Probe]
2025-09-16 04:16:10,613 | INFO | [phase1]   1.87e-04s  0.00e+00d  [MaxClique]
2025-09-16 04:16:10,617 | INFO | [phase1]   1.07e-03s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint]
2025-09-16 04:16:10,626 | INFO | [phase1]   9.53e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::ProcessAtMostOneAndLinear]
2025-09-16 04:16:10,627 | INFO | [phase1]   1.34e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraints]
2025-09-16 04:16:10,629 | INFO | [phase1]   1.09e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraintsWithDifferentEnforcements]
2025-09-16 04:16:10,630 | INFO | [phase1]   7.75e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDominatedLinearConstraints]
2025-09-16 04:16:10,633 | INFO | [phase1]   1.40e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDifferentVariables]
2025-09-16 04:16:10,636 | INFO | [phase1]   1.85e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::ProcessSetPPC]
2025-09-16 04:16:10,638 | INFO | [phase1]   1.74e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindAlmostIdenticalLinearConstraints]
2025-09-16 04:16:10,646 | INFO | [phase1]   6.06e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindBigAtMostOneAndLinearOverlap]
2025-09-16 04:16:10,652 | INFO | [phase1]   9.80e-05s  2.80e-07d  [operations_research::sat::CpModelPresolver::FindBigVerticalLinearOverlap]
2025-09-16 04:16:10,655 | INFO | [phase1]   1.75e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindBigHorizontalLinearOverlap]
2025-09-16 04:16:10,656 | INFO | [phase1]   2.42e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::MergeClauses]
2025-09-16 04:16:10,658 | INFO | [phase1]   2.22e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint]
2025-09-16 04:16:10,660 | INFO | [phase1]   2.64e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::ExpandObjective]
2025-09-16 04:16:10,664 | INFO | [phase1] 
2025-09-16 04:16:10,668 | INFO | [phase1] Presolve summary:
2025-09-16 04:16:10,670 | INFO | [phase1]   - 35 affine relations were detected.
2025-09-16 04:16:10,675 | INFO | [phase1]   - rule 'TODO linear2: contains a Boolean.' was applied 168 times.
2025-09-16 04:16:10,676 | INFO | [phase1]   - rule 'affine: new relation' was applied 35 times.
2025-09-16 04:16:10,682 | INFO | [phase1]   - rule 'at_most_one: empty or all false' was applied 147 times.
2025-09-16 04:16:10,687 | INFO | [phase1]   - rule 'at_most_one: removed literals' was applied 147 times.
2025-09-16 04:16:10,689 | INFO | [phase1]   - rule 'bool_and: non-reified.' was applied 42 times.
2025-09-16 04:16:10,691 | INFO | [phase1]   - rule 'bool_or: always true' was applied 7 times.
2025-09-16 04:16:10,692 | INFO | [phase1]   - rule 'bool_or: implications' was applied 84 times.
2025-09-16 04:16:10,694 | INFO | [phase1]   - rule 'deductions: 140 stored' was applied 1 time.
2025-09-16 04:16:10,704 | INFO | [phase1]   - rule 'dual: fix variable' was applied 14 times.
2025-09-16 04:16:10,708 | INFO | [phase1]   - rule 'enforcement: always false' was applied 441 times.
2025-09-16 04:16:10,712 | INFO | [phase1]   - rule 'enforcement: false literal' was applied 238 times.
2025-09-16 04:16:10,713 | INFO | [phase1]   - rule 'enforcement: true literal' was applied 196 times.
2025-09-16 04:16:10,714 | INFO | [phase1]   - rule 'int_prod: constant product' was applied 427 times.
2025-09-16 04:16:10,716 | INFO | [phase1]   - rule 'int_prod: removed constant expressions.' was applied 847 times.
2025-09-16 04:16:10,718 | INFO | [phase1]   - rule 'int_prod: unused affine target' was applied 7 times.
2025-09-16 04:16:10,720 | INFO | [phase1]   - rule 'int_square: reduced target domain.' was applied 49 times.
2025-09-16 04:16:10,722 | INFO | [phase1]   - rule 'lin_max: affine_max target domain reduced' was applied 7 times.
2025-09-16 04:16:10,730 | INFO | [phase1]   - rule 'lin_max: converted to equality' was applied 14 times.
2025-09-16 04:16:10,738 | INFO | [phase1]   - rule 'lin_max: removed exprs' was applied 21 times.
2025-09-16 04:16:10,740 | INFO | [phase1]   - rule 'lin_max: target domain reduced' was applied 14 times.
2025-09-16 04:16:10,749 | INFO | [phase1]   - rule 'linear1: always true' was applied 7 times.
2025-09-16 04:16:10,753 | INFO | [phase1]   - rule 'linear1: x in domain' was applied 463 times.
2025-09-16 04:16:10,754 | INFO | [phase1]   - rule 'linear: always true' was applied 594 times.
2025-09-16 04:16:10,755 | INFO | [phase1]   - rule 'linear: empty' was applied 519 times.
2025-09-16 04:16:10,761 | INFO | [phase1]   - rule 'linear: enforcement literal in expression' was applied 7 times.
2025-09-16 04:16:10,765 | INFO | [phase1]   - rule 'linear: fixed or dup variables' was applied 2'019 times.
2025-09-16 04:16:10,766 | INFO | [phase1]   - rule 'linear: negative clause' was applied 49 times.
2025-09-16 04:16:10,767 | INFO | [phase1]   - rule 'linear: positive clause' was applied 42 times.
2025-09-16 04:16:10,768 | INFO | [phase1]   - rule 'linear: reduced variable domains' was applied 526 times.
2025-09-16 04:16:10,769 | INFO | [phase1]   - rule 'linear: remapped using affine relations' was applied 63 times.
2025-09-16 04:16:10,770 | INFO | [phase1]   - rule 'linear: singleton column' was applied 7 times.
2025-09-16 04:16:10,771 | INFO | [phase1]   - rule 'linear: variable substitution 0' was applied 1 time.
