2025-09-16 04:46:40,100 | INFO | Logging to Result_18\scheduler_run.log
2025-09-16 04:46:40,109 | INFO | ===== SCHEDULER RUN 20250916_044640 =====
2025-09-16 04:46:40,124 | INFO | Args.case=C:\Users\sapper\AppData\Local\Temp\tmpm77921mx.json
2025-09-16 04:46:40,127 | INFO | Loaded case with 31 days, 22 shifts, 7 providers
2025-09-16 04:46:40,154 | INFO | Run config: out=Result_18 k=2 seed=1 time=1500 L=1
2025-09-16 04:46:40,162 | INFO | Wrote: Result_18\constants_effective.log
2025-09-16 04:46:40,173 | INFO | Wrote capacity snapshot: Result_18\eligibility_capacity.json
2025-09-16 04:46:40,173 | INFO | Instance: |days|=31 |shifts|=22 |providers|=7 |types|=10
2025-09-16 04:46:40,195 | INFO | Weekend names: ['Saturday', 'Sunday']
2025-09-16 04:46:40,197 | INFO | Weekend indices: [3, 4, 10, 11, 17, 18, 24, 25]
2025-09-16 04:46:40,212 | INFO | Shift[0] keys: ['id', 'date', 'type', 'start', 'end', 'allowed_provider_types']
2025-09-16 04:46:40,213 | INFO | Provider[0] keys: ['id', 'name', 'type', 'max_consecutive_days', 'limits', 'forbidden_days_soft', 'forbidden_days_hard', 'preferred_days_hard', 'preferred_days_soft']
2025-09-16 04:46:40,235 | INFO | Provider types: ['MD_N', 'MD_S2']
2025-09-16 04:46:40,245 | INFO | max_consecutive_days per provider (0 means no cap): [12, 3, 2, 2, 4, 3, 3]
2025-09-16 04:46:40,469 | INFO | 0
2025-09-16 04:46:40,470 | INFO | 1
2025-09-16 04:46:40,473 | INFO | 2
2025-09-16 04:46:40,499 | INFO | 3
2025-09-16 04:46:40,501 | INFO | 4
2025-09-16 04:46:40,520 | INFO | 5
2025-09-16 04:46:40,522 | INFO | 6
2025-09-16 04:46:40,551 | INFO | Phase-1 solve: time=120.0s workers=8
2025-09-16 04:46:40,560 | INFO | [phase1] 
2025-09-16 04:46:40,572 | INFO | [phase1] Starting CP-SAT solver v9.14.6206
2025-09-16 04:46:40,574 | INFO | [phase1] Parameters: max_time_in_seconds: 120 log_search_progress: true num_search_workers: 8 log_to_stdout: false
2025-09-16 04:46:40,599 | INFO | [phase1] 
2025-09-16 04:46:40,606 | INFO | [phase1] Initial optimization model '': (model_fingerprint: 0x910604613e2ad2ca)
#Variables: 1'543 (#ints: 1 in objective) (754 primary variables)
  - 610 Booleans in [0,1]
  - 7 in [-31,31]
  - 7 in [0,22]
  - 448 in [0,31]
  - 217 in [0,961]
  - 28 in [0,1000]
  - 224 in [0,29791]
  - 1 in [0,1000000000000000000]
  - 1 constants in {0} 
#kAtMostOne: 147 (#literals: 294)
#kIntProd: 434
#kLinMax: 14 (#expressions: 231)
#kLinear1: 965 (#enforced: 651 #multi: 210)
#kLinear2: 1'043 (#enforced: 427 #multi: 210)
#kLinear3: 238
#kLinearN: 66 (#terms: 889)
2025-09-16 04:46:40,613 | INFO | [phase1] 
2025-09-16 04:46:40,616 | INFO | [phase1] Starting presolve at 0.06s
2025-09-16 04:46:40,662 | INFO | [phase1]   6.55e-04s  0.00e+00d  [DetectDominanceRelations]
2025-09-16 04:46:40,663 | INFO | [phase1]   2.22e-02s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint] #num_loops=2 #num_dual_strengthening=1
2025-09-16 04:46:40,664 | INFO | [phase1]   1.13e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::ExtractEncodingFromLinear]
2025-09-16 04:46:40,668 | INFO | [phase1]   1.40e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateColumns]
2025-09-16 04:46:40,673 | INFO | [phase1]   1.03e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraints]
2025-09-16 04:46:40,675 | INFO | [phase1] [Symmetry] Graph for symmetry has 1'543 nodes and 0 arcs.
2025-09-16 04:46:40,702 | INFO | [phase1] [Symmetry] Symmetry computation done. time: 0.0003426 dtime: 9.258e-05
2025-09-16 04:46:40,705 | INFO | [phase1]   3.39e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraintsWithDifferentEnforcements]
2025-09-16 04:46:40,724 | INFO | [phase1]   2.05e-02s  0.00e+00d  [operations_research::sat::CpModelPresolver::Probe]
2025-09-16 04:46:40,727 | INFO | [phase1]   3.04e-04s  0.00e+00d  [MaxClique]
2025-09-16 04:46:40,748 | INFO | [phase1]   1.47e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint]
2025-09-16 04:46:40,750 | INFO | [phase1]   7.35e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::ProcessAtMostOneAndLinear]
2025-09-16 04:46:40,762 | INFO | [phase1]   7.57e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraints]
2025-09-16 04:46:40,763 | INFO | [phase1]   5.35e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDuplicateConstraintsWithDifferentEnforcements]
2025-09-16 04:46:40,785 | INFO | [phase1]   6.12e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDominatedLinearConstraints]
2025-09-16 04:46:40,788 | INFO | [phase1]   1.07e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::DetectDifferentVariables]
2025-09-16 04:46:40,800 | INFO | [phase1]   9.56e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::ProcessSetPPC]
2025-09-16 04:46:40,801 | INFO | [phase1]   1.19e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindAlmostIdenticalLinearConstraints]
2025-09-16 04:46:40,824 | INFO | [phase1]   2.27e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindBigAtMostOneAndLinearOverlap]
2025-09-16 04:46:40,836 | INFO | [phase1]   7.77e-05s  2.80e-07d  [operations_research::sat::CpModelPresolver::FindBigVerticalLinearOverlap]
2025-09-16 04:46:40,838 | INFO | [phase1]   6.27e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::FindBigHorizontalLinearOverlap]
2025-09-16 04:46:40,862 | INFO | [phase1]   1.90e-04s  0.00e+00d  [operations_research::sat::CpModelPresolver::MergeClauses]
2025-09-16 04:46:40,864 | INFO | [phase1]   5.73e-05s  0.00e+00d  [operations_research::sat::CpModelPresolver::PresolveToFixPoint]
